# Originator: me
# Number of profiles: 36
# Creation time: Fri Oct 11 09:49:55 2013
#            time   conductivity    temperature       pressure          pitch           roll          speed profile_number
#               s          mS/cm              C           dbar            rad            rad            m/s              -
1369030107.77496338    49.34420109    17.81200027    17.28999972     0.52120358    -0.04017507     0.41241180             31
1369030109.73898315    49.53340054    18.35689926    16.89000010     0.50410973    -0.04102976     0.36436649             31
1369030111.73864746    49.57660198    18.46240044    16.54000044     0.48758999    -0.04185574     0.31793483             31
1369030113.74143171    49.62269783    18.57279968    16.23000026     0.52828135    -0.03473385     0.22548379             31
1369030115.74090576    49.66119766    18.63839912    15.92000008     0.57242215    -0.02709410     0.12868640             31
1369030117.73770142    49.69089985    18.69429970    15.62999964     0.57337489    -0.02545843     0.14387339             31
1369030119.74347639    49.71169949    18.74360085    15.32999992     0.56829128    -0.02461115     0.17530882             31
1369030121.75449324    49.72459793    18.77120018    15.06000042     0.54759883    -0.01919909     0.20090766             31
1369030123.77243757    49.74249840    18.80540085    14.81999993     0.52288519    -0.01260879     0.22488556             31
1369030125.87170410    49.75540161    18.82579994    14.60000038     0.52512645    -0.01161134     0.19961794             31
1369030127.73400879    49.79199886    18.88470078    14.40000057     0.53602108    -0.01282186     0.16451259             31
1369030129.73523664    49.82130051    18.95359993    14.19999957     0.54967185    -0.01372094     0.12608494             31
1369030131.73828840    49.83769894    18.98559952    14.01000023     0.56158786    -0.01286979     0.10726354             31
1369030133.73944807    49.85809803    19.02580070    13.83000016     0.56776649    -0.01256509     0.09940419             31
1369030135.74143171    49.86519814    19.03249931    13.65000010     0.55374326    -0.01421488     0.13056625             31
1369030137.74350691    49.87309933    19.03709984    13.48999977     0.54094754    -0.01560345     0.15805393             31
1369030139.80776978    49.89009857    19.07710075    13.35000038     0.54011922    -0.01477512     0.15239161             31
1369030141.74149275    49.91000175    19.12120056    13.20000052     0.53947494    -0.01395142     0.14594794             31
1369030143.74563599    49.92509842    19.15460014    13.05999994     0.55229833    -0.01309653     0.07810708             31
1369030145.78497314    49.93909836    19.18260002    12.92000055     0.56464634    -0.01227333     0.01278118             31
1369030147.80569458    49.95409966    19.22080040    12.79999971     0.55779058    -0.01221730     0.05791011             31
1369030149.74445295    49.96699810    19.23859978    12.68000007     0.55131561    -0.01221730     0.09961886             31
1369030151.74552107    49.97610092    19.25130081    12.53999949     0.54254763    -0.01371341     0.10824948             31
1369030153.74008179    49.98060226    19.25589943    12.43999958     0.53348053    -0.01618626     0.08756872             31
1369030155.74036360    49.98670101    19.24939919    12.33000040     0.53489777    -0.01745329     0.07918466             31
1369030157.73663330    49.99470234    19.27890015    12.22000003     0.54641832    -0.01745329     0.08338827             31
1369030159.73492432    50.00400066    19.28840065    12.12000012     0.55537326    -0.01710265     0.08485619             31
1369030161.74075317    50.01490116    19.30859947    12.00999975     0.56021328    -0.01629597     0.08248229             31
1369030163.73580933    50.01979828    19.32159996    11.92000031     0.56131237    -0.01526634     0.07376720             31
1369030165.77432966    50.02339840    19.32509995    11.82000041     0.55193331    -0.01356105     0.04679684             31
1369030167.79006958    50.02530098    19.33079910    11.72000051     0.54438763    -0.01252750     0.03196367             31
1369030169.80728865    50.02659798    19.33250046    11.64000034     0.54356382    -0.01417512     0.06605959             31
1369030171.73672485    50.02679825    19.33379936    11.52999997     0.54292081    -0.01546113     0.09267230             31
1369030173.73444319    50.02830029    19.33939934    11.44999981     0.55051811    -0.01430420     0.08790422             31
1369030175.74329329    50.03119946    19.34569931    11.34999990     0.55957042    -0.01265833     0.07632472             31
1369030177.74063826    50.03310204    19.35169983    11.26999974     0.55896484    -0.01342978     0.05653459             31
1369030179.74075317    50.03349781    19.35079956    11.18000031     0.55483998    -0.01507973     0.03382640             31
1369030181.74463606    50.03799915    19.35899925    11.08999968     0.54855583    -0.01466051     0.03161947             31
1369030183.73541975    50.03970146    19.36199951    11.01999998     0.54112353    -0.01300889     0.04177315             31
1369030185.73761702    50.04109859    19.36240005    10.92000008     0.53928395    -0.01350921     0.05890462             31
1369030187.75028181    50.04189968    19.36429977    10.83999991     0.54268473    -0.01605979     0.08311936             31
1369030189.74533796    50.04519939    19.36980057    10.75000048     0.54633626    -0.01852941     0.07826883             31
1369030191.74350691    50.04529953    19.37089920    10.65999985     0.55049499    -0.02102464     0.03634577             31
1369030193.79174805    50.03769875    19.37179947    10.57000041     0.55154218    -0.02182568     0.02107120             31
1369030195.81250715    50.04809856    19.37409973    10.47999978     0.54671308    -0.01941114     0.05656080             31
1369030197.74014282    50.04730225    19.37989998    10.39000034     0.54304760    -0.01757840     0.08349889             31
1369030199.74048567    50.04960060    19.38170052    10.29000044     0.54199286    -0.01262615     0.08122595             31
1369030201.74508667    50.05229950    19.38459969    10.21999955     0.54116989    -0.00768842     0.07702000             31
1369030203.73583984    50.04310131    19.38710022    10.11999965     0.54618151    -0.00551576     0.06696227             31
1369030205.77158308    50.04829884    19.39380074    10.03000021     0.55196660    -0.00386288     0.05629830             31
1369030207.73712158    50.01570225    19.33580017     9.95000005     0.55262174    -0.00413830     0.06581603             31
1369030209.73737288    50.02739906    19.35680008     9.85000014     0.55178027    -0.00497976     0.08130248             31
1369030211.73932600    50.02820015    19.35869980     9.76999998     0.54638082    -0.00695039     0.08306025             31
1369030213.74536848    50.02739906    19.37080002     9.67999995     0.53883957    -0.00946414     0.07872335             31
1369030215.75881958    50.04290104    19.39550018     9.58999991     0.53783669    -0.00895651     0.05717965             31
1369030217.80930281    50.04000187    19.40399933     9.49999988     0.54112849    -0.00648766     0.02491524             31
1369030219.73791504    50.03429890    19.38430023     9.40999985     0.54388457    -0.00632316     0.01192831             31
1369030221.74561262    50.03300190    19.33830070     9.31999981     0.54810689    -0.01054549     0.02501910             31
1369030223.80090332    50.04600048    19.39809990     9.22999978     0.55053757    -0.01353986     0.04387697             31
1369030225.73703003    50.04600048    19.39949989     9.13999975     0.54467901    -0.01102904     0.09295298             31
1369030227.73687744    50.04580021    19.40299988     9.04999971     0.53944647    -0.00844722     0.13309975             31
1369030229.74134016    50.05479813    19.39360046     8.97000015     0.54105224    -0.00523565     0.07729250             31
1369030231.74033308    50.04980087    19.38829994     8.88000011     0.54270903    -0.00192204     0.01971225             31
1369030233.74439192    50.06219864    19.40940094     8.79000008     0.54670151    -0.00330697     0.02950446             31
1369030235.74329329    50.03580093    19.37000084     8.70000005     0.55092089    -0.00499473     0.04340603             31
1369030237.80445051    50.03210068    19.39019966     8.61000001     0.55437328    -0.00523599     0.06523503             31
1369030239.73746443    50.04730225    19.42620087     8.52999985     0.55690941    -0.00523599     0.08289636             31
1369030241.74521589    50.06350040    19.42539978     8.42999995     0.55717403    -0.00701109     0.08630785             31
1369030243.73858643    50.06370068    19.42670059     8.34999979     0.55469736    -0.01031334     0.07197872             31
1369030245.74761963    50.06400108    19.42819977     8.25999975     0.55222253    -0.01465995     0.04881159             31
