# Originator: Lucas Merckelbach
# Dataset: German Bight filtered T and C
# Number of profiles: 36
# Creation time: Wed Oct 23 15:44:58 2013
#            time   conductivity    temperature       pressure          pitch           roll          speed profile_number
#               s          mS/cm              C           dbar            rad            rad            m/s              -
1376315371.73187256    43.93646344    18.15023155    14.55999970     0.43078099    -0.00302872     0.37679727             17
1376315373.72680664    43.94568455    18.15269435    14.19000030     0.42316352    -0.01019399     0.37307166             17
1376315375.72522688    43.95141079    18.15155975    13.81999969     0.41017429    -0.01831226     0.35402679             17
1376315377.73728132    43.95191598    18.14534849    13.47000003     0.39742239    -0.02153955     0.35946536             17
1376315379.75760603    43.95589768    18.14509661    13.12999964     0.38531890    -0.01911885     0.39253498             17
1376315381.72544050    43.96333641    18.14915098    12.74999976     0.37865137    -0.01697894     0.41316333             17
1376315383.73071289    43.96752237    18.14902370    12.41000056     0.40154887    -0.01043679     0.38385443             17
1376315385.78387451    43.97204771    18.14951011    12.10000038     0.42407561    -0.00400058     0.35502011             17
1376315387.72665405    43.97688389    18.15207552    11.75999999     0.40563184    -0.01098269     0.32854472             17
1376315389.73458862    43.98026588    18.15218037    11.39000058     0.38444257    -0.01883057     0.30320483             17
1376315391.73355818    43.97926576    18.14780846    11.08999968     0.38640768    -0.02389443     0.34342787             17
1376315393.73426008    43.97918186    18.14518500    10.77999949     0.39711667    -0.02801327     0.40910498             17
1376315395.73406982    43.98282267    18.14621002    10.42999983     0.40189947    -0.02824935     0.40407490             17
1376315397.73693848    43.98760584    18.15008370    10.11000037     0.40272100    -0.02578477     0.34952541             17
1376315399.76752424    43.99229082    18.15465534     9.77999985     0.38937308    -0.02552392     0.32302665             17
1376315401.72476196    43.99460522    18.15553679     9.45999980     0.36574868    -0.02738901     0.32882217             17
1376315403.72641706    43.99654276    18.15550528     9.15000021     0.34000484    -0.02996285     0.33434893             17
1376315405.73627424    43.99848963    18.15621833     8.88999999     0.38341753    -0.03398254     0.31285080             17
1376315407.73373413    43.99967035    18.15654045     8.59000027     0.42701256    -0.03801912     0.29126238             17
1376315409.72739363    43.99972916    18.15528196     8.22000027     0.42811427    -0.02870559     0.28485323             17
1376315411.72830915    44.00066025    18.15445297     7.91000009     0.42488004    -0.01819435     0.28009539             17
1376315413.72449446    44.00237478    18.15474621     7.57000029     0.40153978    -0.01631810     0.34535656             17
1376315415.72662354    44.00342003    18.15504469     7.22000003     0.37179202    -0.01712210     0.43283537             17
1376315417.73657227    44.00465148    18.15572390     6.90999985     0.36097628    -0.02128914     0.44157966             17
1376315419.73032331    44.00578596    18.15625244     6.62000000     0.36339441    -0.02773751     0.39570060             17
1376315421.72525740    44.00671285    18.15663029     6.34000003     0.37709850    -0.03210063     0.35692531             17
1376315423.72808838    44.00736414    18.15706915     6.05000019     0.40541822    -0.03367395     0.32796381             17
1376315425.74276733    44.00816012    18.15772840     5.70999980     0.42212928    -0.03431983     0.30551085             17
1376315427.79962873    44.00826283    18.15833753     5.33999979     0.39950330    -0.03189562     0.30649119             17
1376315429.73461914    44.00865714    18.15813717     5.00999987     0.38231834    -0.03005437     0.30723579             17
1376315431.73306274    44.01022818    18.15785237     4.69000012     0.36857055    -0.02289334     0.35547146             17
1376315433.73898315    44.01108834    18.15839872     4.37999994     0.35678309    -0.01503503     0.41122135             17
1376315435.72686768    44.01179341    18.15831493     4.09000009     0.36294357    -0.01793020     0.40501582             17
1376315437.72506714    44.01253040    18.15750019     3.75000000     0.37937502    -0.02696749     0.36357668             17
1376315439.73249006    44.01305756    18.15750026     3.45999986     0.38306409    -0.02861657     0.33937301             17
1376315441.73825788    44.01371206    18.15788017     3.17000002     0.37421393    -0.02298465     0.33171579             17
1376315443.72558594    44.01458227    18.15819218     2.77000010     0.36042847    -0.02093996     0.34399686             17
1376315445.73788452    44.01576693    18.15933792     2.46000007     0.33866567    -0.02577614     0.39240100             17
1376315447.77924299    44.01711077    18.16048737     2.16999993     0.32234624    -0.02725930     0.43182743             17
1376315449.76837873    44.01761671    18.16049767     1.91000000     0.32785385    -0.01624407     0.43387256             17
1376315451.72534895    44.01800700    18.16049928     1.50000006     0.33204641    -0.00785897     0.43542937             17
1376315453.73559570    44.01723263    18.16054219     1.15999997     0.28849498    -0.00691835     0.38412677             17
1376315455.73291016    44.01614695    18.16063339     0.86000003     0.23166305    -0.00904954     0.31852020             17
1376315457.72647810    44.01735734    18.16077399     0.59000000     0.10971507    -0.01620604     0.20148165             17
1376315461.73822737    44.02052008    18.16180294     0.50999999    -0.39593383    -0.04767707    -0.23173887             18
1376315463.72586060    44.02032208    18.16188530     0.71000002    -0.45215921     0.06321188     0.00743042             18
1376315465.74054670    44.02023247    18.16088559     1.12000003    -0.50940149     0.17610637     0.25092535             18
1376315467.73548079    44.02090553    18.16034972     1.43999994    -0.52201227     0.11661322     0.33747901             18
1376315469.72683716    44.02170908    18.16018160     1.92000002    -0.52434899     0.01769296     0.38780525             18
1376315471.80045271    44.02159370    18.15994450     2.30000004    -0.45178878    -0.02862447     0.39278582             18
1376315473.73331404    44.02159954    18.15940123     2.54000008    -0.35866230    -0.03392914     0.37195630             18
1376315475.74090576    44.02218632    18.15910559     2.79000014    -0.25910782    -0.03743640     0.34188276             18
1376315477.72840071    44.02256152    18.15910132     3.03000003    -0.32939192    -0.01746932     0.30000594             18
1376315479.72879028    44.02229671    18.15893163     3.24000001    -0.40028751     0.00267147     0.25776476             18
1376315481.72846174    44.02262946    18.15860976     3.49999994    -0.44966327    -0.00425804     0.25145542             18
1376315483.74707031    44.02264504    18.15805327     3.86000007    -0.49902580    -0.01248513     0.24658071             18
1376315485.73483276    44.02209893    18.15792460     4.19999987    -0.43319919    -0.02772162     0.29994029             18
1376315487.73184204    44.02242811    18.15803089     4.48000014    -0.33874006    -0.04512198     0.36852888             18
1376315489.72754622    44.02269952    18.15783579     4.72000003    -0.33125443    -0.04244461     0.35564861             18
1376315491.73062134    44.02280876    18.15746810     4.90999997    -0.36419752    -0.03039227     0.30470849             18
1376315493.80021548    44.02287464    18.15707349     5.12000024    -0.39863009    -0.03693678     0.25989725             18
1376315495.73605347    44.02285556    18.15663201     5.36000013    -0.43501560    -0.06200235     0.22053955             18
1376315497.73944807    44.02266704    18.15639411     5.61999977    -0.45497583    -0.07590536     0.20208159             18
1376315499.73492432    44.02221486    18.15622982     5.96000016    -0.41921508    -0.05261929     0.26845398             18
1376315501.76962996    44.02191232    18.15611968     6.24000013    -0.38454168    -0.03004127     0.33280822             18
1376315503.73450422    44.02278351    18.15606064     6.48000002    -0.40997308    -0.02021582     0.28283737             18
1376315505.73287964    44.02400512    18.15622046     6.71999991    -0.43709711    -0.01035254     0.22960528             18
1376315507.72858381    44.02495355    18.15679433     6.99000001    -0.44358042    -0.01275087     0.24023847             18
1376315509.72869873    44.02637923    18.15806543     7.30000019    -0.44600211    -0.01759428     0.26359733             18
1376315511.75164795    44.02643190    18.15822108     7.64999986    -0.42765911    -0.02248065     0.31993251             18
1376315513.73361921    44.02553060    18.15706379     7.96000004    -0.40023436    -0.02718204     0.38954693             18
1376315515.74359131    44.02561810    18.15671421     8.25999975    -0.39059679    -0.02153892     0.40070826             18
1376315517.73712158    44.02571486    18.15695507     8.51999998    -0.39789883    -0.00936884     0.36226409             18
1376315519.77893066    44.02486204    18.15673991     8.82000029    -0.40485076     0.00433051     0.31276792             18
